normal_jaccard,sw_jaccard,lemmas_jaccard,wsd_jaccard,normal_containment,sw_containment,lemmas_containment,wsd_containment,normal_jaccard_2gram,normal_containment_2gram,normal_jaccard_3gram,normal_containment_3gram,sw_jaccard_2gram,sw_containment_2gram,sw_jaccard_3gram,sw_containment_3gram,lemmas_jaccard_2gram,lemmas_containment_2gram,lemmas_jaccard_3gram,lemmas_containment_3gram,wsd_jaccard_2gram,wsd_containment_2gram,wsd_jaccard_3gram,wsd_containment_3gram,lemmas_resnik_similarity,lemmas_lin_similarity,wsd_resnik_similarity,wsd_lin_similarity,lemmas_wn_aug_overlap,wsd_wn_aug_overlap,lemmas_weighted_overlap,wsd_weighted_overlap,gs
0.25,0.16666666666666663,0.16666666666666663,0.16666666666666663,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307687,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474057626013866,0.22136654175146964,0.22383904229538937,0.3905056470818845,0.3328856232387874,0.33095965634825736,5.597363095227952e-299,5.597363095227952e-299,0.16
0.23529411764705888,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.4444444444444444,0.5,0.5,0.5,0.05555555555555558,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383056899494999,0.49428190743859896,0.022668624608864398,0.03767486737419211,0.6,0.516634762633997,0.40567696499504013,0.3683253262965687,0.27999999999999997
0.64,0.5714285714285714,0.5714285714285714,0.4666666666666667,0.8888888888888888,0.8,0.8,0.7,0.5666666666666667,0.8095238095238095,0.5,0.75,0.4285714285714286,0.6666666666666666,0.2857142857142857,0.5,0.4285714285714286,0.6666666666666666,0.2857142857142857,0.5,0.33333333333333337,0.5555555555555556,0.19999999999999996,0.375,0.6500949256892224,0.8781724557735245,0.6016729620107617,0.9078198269860707,0.7735259811114873,0.7841104778411049,0.7683543561158301,0.689690509476536,0.64
0.4642857142857143,0.38888888888888884,0.38888888888888884,0.38888888888888884,0.7647058823529411,0.7,0.7,0.7,0.25,0.5,0.1875,0.4,0.21052631578947367,0.4444444444444444,0.10526315789473684,0.25,0.21052631578947367,0.4444444444444444,0.10526315789473684,0.25,0.21052631578947367,0.4444444444444444,0.10526315789473684,0.25,0.4015247994413345,0.6294597214336206,0.25752847247052724,0.5676656821343704,0.680032722924926,0.6172311846730452,1.0,1.0,0.76
0.40909090909090906,0.33333333333333337,0.33333333333333337,0.25,0.6428571428571429,0.5,0.5,0.4,0.20833333333333337,0.38461538461538464,0.125,0.25,0.125,0.2222222222222222,0.0,0.0,0.125,0.2222222222222222,0.0,0.0,0.05882352941176472,0.1111111111111111,0.0,0.0,0.3066015794149162,0.5021459224645285,0.2101997023541899,0.3731776323264129,0.5918592662024639,0.5795226044730182,0.43462404849796404,0.3288031019132971,0.8400000000000001
0.64,0.625,0.7333333333333334,0.5294117647058824,0.8,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.4193548387096774,0.5909090909090909,0.3548387096774194,0.5238095238095238,0.3157894736842105,0.5,0.21052631578947367,0.36363636363636365,0.3157894736842105,0.5,0.21052631578947367,0.36363636363636365,0.25,0.4166666666666667,0.15000000000000002,0.2727272727272727,0.5422490892030543,0.9246104367029057,0.5218535320795663,0.957605117375555,0.8903796606873754,0.846553267681289,0.8239791836359965,0.641670678729229,0.6
0.48,0.4444444444444444,0.4444444444444444,0.368421052631579,0.8,0.8,0.8,0.7,0.3571428571428571,0.625,0.33333333333333337,0.6,0.33333333333333337,0.6666666666666666,0.2941176470588235,0.625,0.33333333333333337,0.6666666666666666,0.2941176470588235,0.625,0.19999999999999996,0.4444444444444444,0.1578947368421053,0.375,0.520601713528888,0.6676748205550377,0.34520343554571725,0.5761946546803058,0.6917779715429433,0.6133423939661082,1.5602008686724019e-298,6.688214976994869e-299,0.72
0.4545454545454546,0.4666666666666667,0.4666666666666667,0.2222222222222222,0.7142857142857143,0.7,0.7,0.4,0.19999999999999996,0.38461538461538464,0.07692307692307687,0.16666666666666666,0.11111111111111116,0.2222222222222222,0.05882352941176472,0.125,0.11111111111111116,0.2222222222222222,0.05882352941176472,0.125,0.0,0.0,0.0,0.0,0.3757307361035943,0.514809438181849,0.26430021806120435,0.48087590464557395,0.6921224142816662,0.5871722412960843,1.0,1.0,0.6
0.4,0.4375,0.4375,0.4375,0.6666666666666666,0.7,0.7,0.7,0.1724137931034483,0.35714285714285715,0.06666666666666665,0.15384615384615385,0.16666666666666663,0.3333333333333333,0.11764705882352944,0.25,0.16666666666666663,0.3333333333333333,0.11764705882352944,0.25,0.16666666666666663,0.3333333333333333,0.11764705882352944,0.25,0.21549787206016877,0.35489101498278125,0.19343960718038783,0.3042187283332901,0.690190147519087,0.6512851779353721,0.40632686656888023,0.4862057886217187,0.6
0.30434782608695654,0.375,0.375,0.375,0.5384615384615384,0.6,0.6,0.6,0.12,0.25,0.040000000000000036,0.09090909090909091,0.17647058823529416,0.3333333333333333,0.05882352941176472,0.125,0.17647058823529416,0.3333333333333333,0.05882352941176472,0.125,0.17647058823529416,0.3333333333333333,0.05882352941176472,0.125,0.19542424617240076,0.22254260727494568,0.06758169897593581,0.12300489854740965,0.6308458797003418,0.6132381684770418,1.0,1.0,0.6
0.7727272727272727,0.7333333333333334,0.7333333333333334,0.7333333333333334,0.8947368421052632,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.3928571428571429,0.5789473684210527,0.27586206896551724,0.4444444444444444,0.26315789473684215,0.45454545454545453,0.1578947368421053,0.3,0.26315789473684215,0.45454545454545453,0.1578947368421053,0.3,0.26315789473684215,0.45454545454545453,0.1578947368421053,0.3,0.5351364317506323,0.8625319563382905,0.4893866398254239,0.8280385087774448,0.9570552147239264,0.923076923076923,0.8765299658170925,0.8432003368131289,0.96
0.3214285714285714,0.38888888888888884,0.38888888888888884,0.3157894736842105,0.6,0.7,0.7,0.6,0.16129032258064513,0.35714285714285715,0.09677419354838712,0.23076923076923078,0.19999999999999996,0.4444444444444444,0.1578947368421053,0.375,0.19999999999999996,0.4444444444444444,0.1578947368421053,0.375,0.19999999999999996,0.4444444444444444,0.1578947368421053,0.375,0.16387214209236353,0.2663576482962533,0.21915036339311178,0.3471192049163161,0.5846501128668172,0.5809327846364883,0.6771581638450043,0.5997821054520016,0.5
0.2222222222222222,0.33333333333333337,0.33333333333333337,0.23076923076923073,0.4444444444444444,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.11111111111111116,0.25,0.0,0.0,0.16666666666666663,0.3333333333333333,0.0,0.0,0.16666666666666663,0.3333333333333333,0.0,0.0,0.07692307692307687,0.16666666666666666,0.0,0.0,0.44332197632987386,0.456454676373951,0.4767912564664628,0.42996712602090675,0.5617374364682964,0.5853421965801245,0.5291456069114874,2.4326029640136683e-299,0.45
0.36363636363636365,0.25,0.25,0.25,0.6153846153846154,0.5,0.5,0.5,0.15384615384615385,0.3076923076923077,0.07692307692307687,0.16666666666666666,0.125,0.2857142857142857,0.06666666666666665,0.16666666666666666,0.125,0.2857142857142857,0.06666666666666665,0.16666666666666666,0.125,0.2857142857142857,0.06666666666666665,0.16666666666666666,0.21062695395063613,0.32686038696996605,0.21008098799955127,0.35888060974421065,0.49004425668879503,0.4660030052592037,0.2698140652974439,3.423750738242195e-299,0.7
0.33333333333333337,0.3846153846153846,0.3846153846153846,0.125,0.5454545454545454,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.21052631578947367,0.4,0.10526315789473684,0.2222222222222222,0.23076923076923073,0.5,0.07692307692307687,0.2,0.23076923076923073,0.5,0.07692307692307687,0.2,0.0,0.0,0.0,0.0,0.4630972396166806,0.8609974770473509,0.3227871571826503,0.6559299056837842,0.7431111111111111,0.6018032937712762,0.594484699279052,0.6666666666666666,0.7
0.7058823529411764,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.8571428571428571,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5882352941176471,0.7692307692307693,0.5625,0.75,0.33333333333333337,0.6,0.25,0.5,0.33333333333333337,0.6,0.25,0.5,0.33333333333333337,0.6,0.25,0.5,0.1855439516166654,0.35161102299866237,0.3567572447855784,0.6054612700872491,0.7314949201741654,0.7408088235294118,0.693635342306567,0.7487287006116399,0.6
0.3913043478260869,0.3125,0.3125,0.23529411764705888,0.6428571428571429,0.625,0.625,0.5,0.1428571428571429,0.2857142857142857,0.0714285714285714,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20538134996446744,0.40190294190665804,0.22322913938717476,0.43753275528859925,0.5676528947484457,0.517645766389278,0.3076030197685916,0.2296933449505326,0.6
0.5263157894736843,0.5833333333333333,0.5833333333333333,0.46153846153846156,0.7692307692307693,0.875,0.875,0.75,0.17391304347826086,0.3333333333333333,0.04166666666666663,0.09090909090909091,0.41666666666666663,0.7142857142857143,0.25,0.5,0.41666666666666663,0.7142857142857143,0.25,0.5,0.2142857142857143,0.42857142857142855,0.0,0.0,0.3848307468661435,0.6869356055520224,0.4174490971798851,0.7269072403769605,0.7932489451476792,0.7983281086729362,0.7313939885744556,0.5984835274054626,0.7333999999999999
0.2222222222222222,0.25,0.25,0.08695652173913049,0.4,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.10344827586206895,0.2,0.0714285714285714,0.14285714285714285,0.09523809523809523,0.2,0.050000000000000044,0.1111111111111111,0.09523809523809523,0.2,0.050000000000000044,0.1111111111111111,0.0,0.0,0.0,0.0,0.27821306219889314,0.455744138477762,0.21212096276764555,0.4085427345297272,0.456252630673243,0.39436427606543456,0.5421278188477296,0.24029789099586799,0.33340000000000003
0.4666666666666667,0.3913043478260869,0.3913043478260869,0.33333333333333337,0.6666666666666666,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.21621621621621623,0.4,0.16216216216216217,0.3157894736842105,0.25,0.46153846153846156,0.16666666666666663,0.3333333333333333,0.25,0.46153846153846156,0.16666666666666663,0.3333333333333333,0.15384615384615385,0.3076923076923077,0.03703703703703709,0.08333333333333333,0.36463074577780236,0.629678320736198,0.3129885606595879,0.5911298350186303,0.6758245115318285,0.6521636967237574,0.521638294555881,0.4543480220597514,0.72
0.4193548387096774,0.33333333333333337,0.4375,0.3529411764705882,0.6190476190476191,0.5,0.6363636363636364,0.5454545454545454,0.20512820512820518,0.36363636363636365,0.125,0.23809523809523808,0.15000000000000002,0.2727272727272727,0.050000000000000044,0.1,0.15000000000000002,0.2727272727272727,0.050000000000000044,0.1,0.045454545454545414,0.09090909090909091,0.0,0.0,0.44073089055369663,0.7697813074709594,0.457910608054055,0.79152484873462,0.7365182772348896,0.7197699983088112,0.5747599439393933,0.43143402836833095,0.76
0.4,0.5384615384615384,0.5384615384615384,0.4285714285714286,0.6153846153846154,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.19999999999999996,0.35714285714285715,0.12,0.23076923076923078,0.25,0.4444444444444444,0.125,0.25,0.25,0.4444444444444444,0.125,0.25,0.11111111111111116,0.2222222222222222,0.0,0.0,0.3233631306619648,0.48322521688247466,0.2706216853458833,0.45592806256658636,0.8282828282828282,0.7522651317601221,0.5977442628700647,0.4518609193350336,0.6799999999999999
0.43999999999999995,0.3529411764705882,0.3529411764705882,0.2777777777777778,0.6111111111111112,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.12903225806451613,0.23529411764705882,0.03125,0.0625,0.050000000000000044,0.1,0.0,0.0,0.050000000000000044,0.1,0.0,0.0,0.050000000000000044,0.1,0.0,0.0,0.42433609392401656,0.7312242923884177,0.3062646144247136,0.6063500836223052,0.6782053642668631,0.5574249211879874,0.4805793030014572,7.756779974475001e-299,0.6799999999999999
0.7272727272727273,0.6428571428571428,0.6428571428571428,0.6428571428571428,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,0.6521739130434783,1.0,0.6153846153846154,1.0,0.5833333333333333,1.0,0.6153846153846154,1.0,0.5833333333333333,1.0,0.6153846153846154,1.0,0.5833333333333333,1.0,0.45451429131379834,0.7872021044123532,0.4096622886866364,0.7357855947763411,0.8220453318942257,0.8172570097230714,0.8230675975572075,0.7502148498825774,0.76
0.3846153846153846,0.368421052631579,0.368421052631579,0.30000000000000004,0.625,0.5833333333333334,0.5833333333333334,0.5,0.2068965517241379,0.4,0.1785714285714286,0.35714285714285715,0.19999999999999996,0.36363636363636365,0.1578947368421053,0.3,0.19999999999999996,0.36363636363636365,0.1578947368421053,0.3,0.09090909090909094,0.18181818181818182,0.0,0.0,0.2964481167184219,0.5202404757340885,0.2339860407006474,0.38799421149805235,0.6230159982566483,0.5489428078638328,0.4540323290637751,0.454128256160744,0.5599999999999999
0.6666666666666667,0.6470588235294117,0.6875,0.6875,0.9333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5714285714285714,0.8571428571428571,0.47619047619047616,0.7692307692307693,0.5294117647058824,0.8181818181818182,0.4117647058823529,0.7,0.5294117647058824,0.8181818181818182,0.4117647058823529,0.7,0.5294117647058824,0.8181818181818182,0.4117647058823529,0.7,0.3711672348279274,0.6050418954219968,0.23970362974180756,0.4422392093029402,0.8343777538431412,0.8334831644328211,0.7673157740976486,0.7663976405169385,0.75
0.6363636363636364,0.5454545454545454,0.5238095238095238,0.4545454545454546,0.7777777777777778,0.75,0.7333333333333333,0.6666666666666666,0.46153846153846156,0.6428571428571429,0.3414634146341463,0.5185185185185185,0.4545454545454546,0.6666666666666666,0.36363636363636365,0.5714285714285714,0.4545454545454546,0.6666666666666666,0.36363636363636365,0.5714285714285714,0.33333333333333337,0.5333333333333333,0.25,0.42857142857142855,0.3969114069388825,0.5858232255208786,0.3983838478081311,0.611132785406624,0.7627792502839833,0.7413539523274149,0.6254670863817218,0.57165120635415,0.8800000000000001
0.6111111111111112,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.8461538461538461,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.125,0.25,0.0,0.0,0.0625,0.125,0.0,0.0,0.0625,0.125,0.0,0.0,0.0625,0.125,0.0,0.0,0.5308330630188955,0.8639353290023365,0.44579395900084323,0.7917413415250043,0.7833235466823252,0.7866622151740256,0.8383868898623551,0.819935005371334,0.75
0.6363636363636364,0.6875,0.6875,0.5882352941176471,0.8235294117647058,0.8461538461538461,0.8461538461538461,0.7692307692307693,0.3846153846153846,0.5882352941176471,0.2142857142857143,0.375,0.35,0.5384615384615384,0.13636363636363635,0.25,0.35,0.5384615384615384,0.13636363636363635,0.25,0.2857142857142857,0.46153846153846156,0.08695652173913049,0.16666666666666666,0.28089050454066916,0.4601571592576343,0.20929686934855485,0.3863599521976081,0.8438818565400844,0.8438818565400844,0.8191288829912112,0.7193917731166738,0.55
0.6799999999999999,0.625,0.625,0.5294117647058824,1.0,1.0,1.0,0.9,0.5925925925925926,0.9411764705882353,0.5185185185185186,0.875,0.5,0.8888888888888888,0.4666666666666667,0.875,0.5,0.8888888888888888,0.4666666666666667,0.875,0.4117647058823529,0.7777777777777778,0.375,0.75,0.47075713177528283,0.8205331234785448,0.39489681866321596,0.6553609786221277,0.810478199718706,0.799062049062049,0.7371355280753116,0.7017098798455564,0.75
0.31999999999999995,0.33333333333333337,0.33333333333333337,0.26315789473684215,0.5714285714285714,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.1071428571428571,0.23076923076923078,0.07407407407407407,0.16666666666666666,0.04761904761904767,0.1,0.0,0.0,0.04761904761904767,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.358921653163234,0.6166243238648588,0.35234056703282307,0.45307049561016255,0.6309215402071187,0.5033221249468222,1.0512899092555008e-298,4.612524322740816e-299,0.45
